company	industry	sector	year	url	filename	paragraph	tot_p	p_nr
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	the long term. Alexandrias environmental risk management program provides proactive approach to assess risks to our business, including risks related to climate change. As part of this program, we ensure property insurance is purchased to insure against certain losses, including those related to certain extreme weather events and natural disasters. Alexandria is also in the process of creating framework for managing climate risk by modeling the near-, medium-, and long-term effects of climate change. With guidance from members of our executive team, we are evaluating our.S. portfolio for potential exposure to the following perils: sea level rise, increases in heavy rain, drought, extreme heat, and wildfire. Our evaluation, which is based on recent events, updated flood maps, and multiple future scenarios that utilize tools and	111	37
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	widely accepted scientific analysis for the years 2030 and 2050, will enable us to consider the potential impacts of climate change in design decisions, construction projects, and building operations in order to enhance how we manage and reduce potential climate-related financial impacts on our business. At existing buildings in operation that may be exposed to one or more perils, we are identifying opportunities to further protect our assets, assessing the practices that are in place, and preparing to work with our regional teams to identify potential property upgrades that can be integrated into long-term asset management strategies.	111	38
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	For developments and redevelopments of Class properties going forward, Alexandrias project teams are advised to take into account the potential impact from climate models out to the year 2050 when evaluating estimated sea levels and storm surges in coastal or tidal locations, and when modeling summer temperatures that inform the design of building envelopes. As feasible, project teams will design for the potential need to add cooling infrastructure to meet future building needs while maintaining flexibility and optimizing infrastructure costs for more immediate needs. Additionally, in water-scarce areas, project teams strive to plant drought-resistant vegetation and prepare buildings to connect to recycled-THE FOUR CATEGORIES OF TASK FORCE ON CLIMATE-RELATED DISCLOSURES (TCFD) STRATEGY GOVERNANCE RISK MANAGEMENT METRICS AND TARGETS ENVIRONMENTAL CLIMATE CHANGE Industry Leadership in Risk Management, Resilience & Disclosure	111	39
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	Alexandria has tradition of delivering best-in-class transparent, quality, and efficient communications and reporting to our stockholders and supports industry efforts to drive meaningful disclosure of climate change and sustainability issues in accordance with the guidelines issued by the Task Force on Climate-related Financial Disclosures (TCFD). STRATEGY Alexandria recognizes that our society has come to expect companies to make positive impact on the world. Tenant preferences for green, efficient, and healthy buildings continue to rise, and the cities in which we live and work are enhancing their policies regarding energy efficiency, utility rates, and the pricing of carbon pollution. These factors, in addition to our own corporate and sustainability missions, compel us toward industry-leading sustainability practices and performance that can help reduce operating expenses and result	111	40
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	in higher occupancy levels, longer lease terms, higher rental income, higher returns, and greater long-term asset value. We are aware that the long-term effects of climate change could have material impacts to some or all of our properties. Our ability to actively identify, manage, and respond to the impacts of climate change and issues of sustainability positions us to thrive amidst changing physical conditions. PHYSICAL ISSUES: RISK MANAGEMENT, SCENARIO ANALYSIS, AND GOVERNANCE We provide the mission-critical infrastructure that our life science and technology tenants water infrastructure where available and feasible. In areas prone to wildfire, project teams will incorporate brush management practices into landscape design, and may include the capacity for increased or advanced air filtration systems that would support safe, healthy indoor air under extreme air pollution conditions.	111	41
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	For future property acquisitions, as feasible, members of our executive team will ensure that the risk management team obtains climate risk evaluation so that we can evaluate potential climate change impacts out to the year 2050 and to underwrite any recommendations for potential property upgrades into financial modeling and transactional decisions, based on the considerations described on this page.	111	42
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	TRANSITION ISSUES: METRICS, TARGETS, AND LEADERSHIP Our sustainability goals and results are highlighted on page 6 for ground-up new development projects, on page 9 for buildings in operation, and on page 12 for health and wellness. Additionally, we are mindful of the embodied carbon within our supply chain and in the materials we procure, and seek to provide industry leadership in this important emerging topic. Alexandria seeks to procure products with Environmental Product Declarations in our new construction projects, which helps further reduce global warming impact of new buildings. We are also members of the Embodied Carbon in Construction Calculator (EC3), the Carbon Leadership Forums initiative that is helping to establish industry standards for measuring and reducing the global warming impact of construction materials. We will use the EC3	111	43
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	tool in our developments and redevelopments of Class properties going forward. 10 Alexandria Real Estate Equities, Inc. 75/125 BINNEY STREET 50 & 60 BINNEY STREET 100 BINNEY STREET ALEXANDRIAS BINNEY STREET PROJECTS AT THE ALEXANDRIA CENTER AT KENDALL SQUARE, GREATER BOSTON The Alexandria Center at Kendall Square, located in our Cambridge submarket of Greater Boston, includes corridor of brownfield development projects that Alexandria has contributed to the revitalization of East Cambridge. Standing as examples of sustainability and resilience, these projects achieved LEED Gold certifications and represent successful collaborations with City leaders to pilot long-term stormwater and flood risk management strategies intended to position the neighborhood for decades of success and economic vitality.	111	44
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	RESILIENCE HIGHLIGHTS: Collaborative vulnerability assessment conducted with project stakeholders to identify recommended actions that could increase the resilience of buildings First floors and parking garage entrances located above the modeled 100-year floodplain elevation in the year 2070 Diversion of approximately 630,000 gallons of stormwater to the new stormwater trunkline we constructed beneath Binney Street, which may help reduce combined sewer overflows to the Charles River and, in turn, reduce public health and environmental risks Blue roof that stores building stormwater on-site and enables slow release to the City-owned street Specialized backwater valves and sanitary holding tanks further reducing flood risk Individual stormwater infiltration systems that have been constructed on each building site to allow water to infiltrate into the ground and replenish the groundwater table 225 BINNEY STREET	111	45
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	2018 Corporate Responsibility Report 11 #1 Global Ranking in the 2018 GRESB Health & Well-Being Module Alexandrias Healthy Building Goal 50 Healthy Building Certifications by 2025 First REIT to be named First-in-Class Fitwel Champion First company of any kind to earn Fitwel certifications First company to be Fitwel Global Strategic Partner First to be named Industry Leading Company in Fitwels Best in Building Health Founding Member of the Fitwel Leadership Advisory Board Alexandria continues to lead by example by prioritizing the health and productivity of their tenant base and their own employees. We welcome their ongoing implementation of industry-leading practices and their valuable guidance as part of the Fitwel Leadership Advisory Board as we continue to advance Fitwels global impact.	111	46
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	REENA AGARWAL CHIEF OPERATING OFFICER CENTER FOR ACTIVE DESIGN (CfAD) ENVIRONMENTAL ALEXANDRIAS HEALTH & WELLNESS Leadership in Developing Sustainable & Collaborative Campus Environments That Promote Health, Wellness & Productivity Alexandria is an industry pioneer in promoting the health, wellness, and productivity of our tenants and employees through our real estate assets and our internal operations. As the leading owner, operator, and developer of collaborative campuses for the life science and technology industries, we understand the caliber of talent our tenants seek to recruit and retain. We thoughtfully curate unique, high-quality amenities for our campuses and optimize environments to help strengthen our tenants sense of community, maximize their convenience, promote the health and wellness of their employees as well as members of the local community, and inspire employee	111	47
Alexandria Real Estate Equities, Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ARE_2018.pdf	AlexandriaRealEstateEquities,Inc.-2018.pdf	productivity, efficiency, creativity, and success. As result of our best-in-class approach to health and wellness, in 2018 we were honored to be recognized by the Global Real Estate Sustainability Benchmark (GRESB) for achieving the top score in the world in its Health & Well-being Module. We were also recognized as the Industry Leading Company in Fitwels 2018 Best in Building Health Awards for our many Fitwel 3 Star certifications; our leadership activities in the real estate industry to promote best practices in building design, construction, and operations that support high levels of occupant health and wellness; and our aforementioned #1 global ranking in the 2018 GRESB Health & Well-being Module. HEALTHY BUILDING CERTIFICATIONS FITWEL Alexandria is the first REIT to be named Fitwel Champion and the first company of any kind to	111	48
